rank,tier,mode,stackPattern,bringBackRequired,primarySize,secondarySize,primaryTeam,primaryOpp,bringBack,numGames,numTeamsUsed,maxGameStack,salaryStd,salaryTopThree,proj,geoMeanOwn,geoMeanOwnHit,salaryTotal,pitcherFacesStack,pitcherSharesGameWithBringBack,playerNames,playerIds,playerTeams,playerOwn
11,nuts,nuts,5-3,true,5,3,CWS,WSH,0,3,3,6,2213.3458834985554,23400,96.71,17.069942255538486,15.205105979346339,49900,false,true,Robbie Ray;Noah Schultz;Edgar Quero;Munetaka Murakami;Luke Keaschall;Miguel Vargas;Colson Montgomery;Andrew Benintendi;Matt Wallner;Byron Buxton,42748879;42748883;42749017;42748900;42748930;42748919;42748910;42748963;42748991;42748897,SF;CWS;CWS;CWS;MIN;CWS;CWS;CWS;MIN;MIN,36.65;20.06;6.54;22.23;15.22;16.93;25.93;19.05;6.52;23.68
12,frontier,chalk-core,5-2,true,5,2,CLE,TOR,0,4,4,5,2288.580345978703,23700,91.82,8.22150479594181,6.043599269217362,48800,false,false,Bryan Woo;Noah Schultz;Ryan Jeffers;Rhys Hoskins;Juan Brito;Jose Ramirez;J.P. Crawford;Chase DeLauter;Angel Martinez;Byron Buxton,42748881;42748883;42748923;42749008;42749038;42748891;42749018;42748912;42748937;42748897,SEA;CWS;MIN;CLE;CLE;CLE;SEA;CLE;CLE;MIN,39.52;20.06;15.07;1.52;1.18;8.54;14.79;5.95;3.70;23.68
13,frontier,chalk-core,5-2,false,5,2,SF,MIA,1,4,5,6,2241.4504232750724,23200,87.48000000000002,9.074714747924835,6.670413875182108,48700,false,false,Kevin Gausman;Noah Schultz;Patrick Bailey;Rafael Devers;Luis Arraez;Yandy Diaz;Willy Adames;Jung Hoo Lee;Heriberto Hernandez;Chandler Simpson,42748880;42748883;42749058;42748907;42748928;42748898;42748924;42748958;42749014;42748908,TOR;CWS;SF;SF;SF;TB;SF;SF;MIA;TB,48.17;20.06;1.20;4.09;8.79;18.85;9.21;3.73;7.18;19.54
14,frontier,chalk-core,5-2,false,5,2,MIA,SF,0,4,4,5,1978.4084512557056,21300,80.93999999999998,8.010603953935918,7.657823001884368,48700,false,false,Kevin Gausman;Jake Irvin;Agustin Ramirez;Alec Burleson;Xavier Edwards;Javier Sanoja;Leo Jimenez;Jordan Walker;Daulton Varsho;Kyle Stowers,42748880;42748888;42748931;42748904;42748909;42748998;42749061;42748901;42748922;42748905,TOR;WSH;MIA;STL;MIA;MIA;MIA;STL;TOR;MIA,48.17;1.91;15.03;4.40;13.75;7.89;4.83;4.23;6.57;12.28
15,frontier,chalk-core,5-2,true,5,2,SF,MIA,1,4,5,6,2454.3838330627914,23500,88.22000000000001,9.122793844075662,6.168941164915263,48000,false,false,Bryan Woo;Kevin Gausman;Agustin Ramirez;Andres Chaparro;Luis Arraez;Matt Chapman;Willy Adames;Heliot Ramos;Jung Hoo Lee;Daylen Lile,42748881;42748880;42748931;42749130;42748928;42748917;42748924;42748989;42748958;42748911,SEA;TOR;MIA;WSH;SF;SF;SF;SF;SF;WSH,39.52;48.17;15.03;2.46;8.79;7.31;9.21;3.10;3.73;8.29
16,frontier,chalk-core,5-2,false,5,2,SF,MIA,0,4,4,6,1991.9839356781972,21900,90.74,8.427801981224315,7.813670840538828,48000,false,true,Matthew Liberatore;Robbie Ray;Nick Fortes;Rafael Devers;Luis Arraez;Matt Chapman;Willy Adames;Heliot Ramos;James Wood;Cedric Mullins,42748889;42748879;42748992;42748907;42748928;42748917;42748924;42748989;42748892;42748960,STL;SF;TB;SF;SF;SF;SF;SF;WSH;TB,3.55;36.65;9.62;4.09;8.79;7.31;9.21;3.10;17.99;10.70
17,frontier,chalk-core,5-3,false,5,3,SF,MIA,0,3,3,6,2613.8859959837573,24900,91,8.495157690069247,5.839194500923091,48400,false,true,Bryan Woo;Robbie Ray;Patrick Bailey;Rafael Devers;Ben Williamson;Junior Caminero;Willy Adames;Drew Gilbert;Heliot Ramos;Chandler Simpson,42748881;42748879;42749058;42748907;42749001;42748895;42748924;42749036;42748989;42748908,SEA;SF;SF;SF;TB;TB;SF;SF;SF;TB,39.52;36.65;1.20;4.09;12.86;23.84;9.21;1.61;3.10;19.54
18,frontier,chalk-core,5-3,true,5,3,STL,SEA,0,3,3,6,1905.8069157183788,21100,86.12,7.008771293746205,5.996899017780427,49700,false,true,Matthew Liberatore;Kevin Gausman;Ivan Herrera;Munetaka Murakami;JJ Wetherholt;Miguel Vargas;Colson Montgomery;Nathan Church;Jordan Walker;Victor Scott II,42748889;42748880;42748916;42748900;42748903;42748919;42748910;42748995;42748901;42749027,STL;TOR;STL;CWS;STL;CWS;CWS;STL;STL;STL,3.55;48.17;5.00;22.23;6.44;16.93;25.93;1.43;4.23;0.88
19,frontier,chalk-core,5-1,false,5,1,TB,MIN,0,5,5,5,2041.5680248279753,21600,89.31,7.863277214072056,7.1650082011659775,48000,false,false,Matthew Liberatore;Robbie Ray;Edgar Quero;Yandy Diaz;Luis Arraez;Junior Caminero;Ben Williamson;Steven Kwan;Chandler Simpson;Cedric Mullins,42748889;42748879;42749017;42748898;42748928;42748895;42749001;42748929;42748908;42748960,STL;SF;CWS;TB;SF;TB;TB;CLE;TB;TB,3.55;36.65;6.54;18.85;8.79;23.84;12.86;0.00;19.54;10.70
20,frontier,chalk-core,5-1,false,5,1,SF,MIA,0,4,4,6,2244.1256649305537,23400,92.61999999999999,9.447728993085649,7.25869704019595,49700,false,true,Robbie Ray;Noah Schultz;Patrick Bailey;Rafael Devers;Luis Arraez;Matt Chapman;Colson Montgomery;Julio Rodriguez;Drew Gilbert;Byron Buxton,42748879;42748883;42749058;42748907;42748928;42748917;42748910;42748915;42749036;42748897,SF;CWS;SF;SF;SF;SF;CWS;SEA;SF;MIN,36.65;20.06;1.20;4.09;8.79;7.31;25.93;24.72;1.61;23.68
21,frontier,chalk-core,4-3,true,4,3,CLE,TOR,0,4,4,4,2294.428033301546,23700,91.67,8.052182949292865,5.88841701626383,48600,false,false,Bryan Woo;Noah Schultz;Cal Raleigh;Rhys Hoskins;Xavier Edwards;Jose Ramirez;Otto Lopez;David Fry;Angel Martinez;Esteury Ruiz,42748881;42748883;42748902;42749008;42748909;42748891;42748918;42749016;42748937;42749068,SEA;CWS;SEA;CLE;MIA;CLE;MIA;CLE;CLE;MIA,39.52;20.06;26.53;1.52;13.75;8.54;17.45;1.03;3.70;4.59
22,frontier,chalk-core,4-3,false,4,3,CLE,TOR,3,3,4,7,2601.61488310626,25500,92.57000000000001,5.5722465340393645,3.446882976126073,48600,false,false,Bryan Woo;Robbie Ray;Mitch Garver;Rhys Hoskins;Ernie Clement;Jose Ramirez;Andres Gimenez;Chase DeLauter;Daulton Varsho;Steven Kwan,42748881;42748879;42749045;42749008;42748974;42748891;42748981;42748912;42748922;42748929,SEA;SF;SEA;CLE;TOR;CLE;TOR;CLE;TOR;CLE,39.52;36.65;4.60;1.52;13.68;8.54;6.24;5.95;6.57;0.00
23,frontier,mid,5-2,false,5,2,MIN,TB,0,4,4,5,1633.431969810803,21000,86.43999999999998,11.335030964241941,11.145874915095058,48300,false,false,Joey Cantillo;Eury Perez;Ryan Jeffers;Josh Bell;Luke Keaschall;Jose Ramirez;Brooks Lee;Chase DeLauter;Sam Antonacci;Byron Buxton,42748886;42748885;42748923;42748932;42748930;42748891;42749010;42748912;42748988;42748897,CLE;MIA;MIN;MIN;MIN;CLE;MIN;CLE;CWS;MIN,6.98;21.06;15.07;7.96;15.22;8.54;10.19;5.95;10.64;23.68
24,frontier,mid,5-2,false,5,2,TOR,CLE,0,3,3,6,2182.2236365689014,23400,88.19000000000001,12.338051244927733,9.793090439909562,48700,false,true,Kevin Gausman;Noah Schultz;Ryan Jeffers;Vladimir Guerrero Jr.;Ernie Clement;Kazuma Okamoto;Colson Montgomery;Davis Schneider;Daulton Varsho;Everson Pereira,42748880;42748883;42748923;42748896;42748974;42748936;42748910;42749009;42748922;42748956,TOR;CWS;MIN;TOR;TOR;TOR;CWS;TOR;TOR;CWS,48.17;20.06;15.07;13.42;13.68;6.94;25.93;2.33;6.57;11.10
25,frontier,mid,5-2,false,5,2,TB,MIN,0,3,4,6,1772.8226081590904,21500,88.03,11.980035295055082,10.818298022047466,49100,false,true,Noah Schultz;Shane McClanahan;Cal Raleigh;Jonathan Aranda;JJ Wetherholt;Junior Caminero;Ben Williamson;Nathan Church;Cedric Mullins;Chandler Simpson,42748883;42748884;42748902;42748925;42748903;42748895;42749001;42748995;42748960;42748908,CWS;TB;SEA;TB;STL;TB;TB;STL;TB;TB,20.06;16.18;26.53;11.98;6.44;23.84;12.86;1.43;10.70;19.54
26,frontier,mid,5-2,false,5,2,MIA,SF,0,4,5,5,1889.338508579127,21400,90.60999999999999,11.683952620645446,12.582181513052262,49800,false,false,Bryan Woo;Jake Irvin;Ryan Jeffers;Connor Norby;Xavier Edwards;Junior Caminero;Otto Lopez;Kyle Stowers;Heriberto Hernandez;Byron Buxton,42748881;42748888;42748923;42749037;42748909;42748895;42748918;42748905;42749014;42748897,SEA;WSH;MIN;MIA;MIA;TB;MIA;MIA;MIA;MIN,39.52;1.91;15.07;3.49;13.75;23.84;17.45;12.28;7.18;23.68
27,frontier,mid,5-2,true,5,2,MIN,TB,0,3,4,6,1338.5066305401704,19900,86.35,12.484576170026589,14.738222648246524,48800,false,true,Joey Cantillo;Bailey Ober;Ryan Jeffers;Josh Bell;Luke Keaschall;Miguel Vargas;Colson Montgomery;James Wood;Byron Buxton;Matt Wallner,42748886;42748887;42748923;42748932;42748930;42748919;42748910;42748892;42748897;42748991,CLE;MIN;MIN;MIN;MIN;CWS;CWS;WSH;MIN;MIN,6.98;5.92;15.07;7.96;15.22;16.93;25.93;17.99;23.68;6.52
28,frontier,mid,5-2,false,5,2,MIA,SF,2,4,5,7,2302.2597594537415,23500,84.62,9.904057013651961,7.643583587480903,48600,false,false,Kevin Gausman;Shane McClanahan;Patrick Bailey;Connor Norby;Xavier Edwards;Matt Chapman;Otto Lopez;Kyle Stowers;Heriberto Hernandez;James Wood,42748880;42748884;42749058;42749037;42748909;42748917;42748918;42748905;42749014;42748892,TOR;TB;SF;MIA;MIA;SF;MIA;MIA;MIA;WSH,48.17;16.18;1.20;3.49;13.75;7.31;17.45;12.28;7.18;17.99
29,frontier,mid,5-2,false,5,2,MIN,TB,0,4,4,5,1997.8988963408533,22500,89.97,10.826341216146643,9.819988138487869,48800,false,false,Joey Cantillo;Robbie Ray;Victor Caratini;Josh Bell;Luke Keaschall;Matt Chapman;Willy Adames;Byron Buxton;Austin Martin;Joey Wiemer,42748886;42748879;42748983;42748932;42748930;42748917;42748924;42748897;42748951;42748926,CLE;SF;MIN;MIN;MIN;SF;SF;MIN;MIN;WSH,6.98;36.65;10.16;7.96;15.22;7.31;9.21;23.68;14.64;3.01
30,frontier,mid,5-2,false,5,2,MIN,TB,0,4,4,5,2504.8153624568818,24000,88.95000000000002,11.681017177130144,8.481926407856598,48300,false,false,Kevin Gausman;Robbie Ray;Victor Caratini;Josh Bell;Luke Keaschall;Royce Lewis;Willy Adames;Jung Hoo Lee;Daylen Lile;Austin Martin,42748880;42748879;42748983;42748932;42748930;42748979;42748924;42748958;42748911;42748951,TOR;SF;MIN;MIN;MIN;MIN;SF;SF;WSH;MIN,48.17;36.65;10.16;7.96;15.22;5.22;9.21;3.73;8.29;14.64
31,frontier,mid,5-2,false,5,2,CWS,WSH,0,4,4,5,2024.8703662210082,21500,91.66,13.588568973280656,13.719602509714594,48300,false,false,Matthew Liberatore;Kevin Gausman;Edgar Quero;Munetaka Murakami;JJ Wetherholt;Junior Caminero;Colson Montgomery;Cedric Mullins;Andrew Benintendi;Sam Antonacci,42748889;42748880;42749017;42748900;42748903;42748895;42748910;42748960;42748963;42748988,STL;TOR;CWS;CWS;STL;TB;CWS;TB;CWS;CWS,3.55;48.17;6.54;22.23;6.44;23.84;25.93;10.70;19.05;10.64
32,frontier,mid,5-3,false,5,3,CWS,WSH,0,3,3,6,2329.5707759155976,24200,93.10000000000001,10.443735462211958,8.227525081543558,49900,false,true,Robbie Ray;Noah Schultz;Bo Naylor;Munetaka Murakami;Chase Meidroth;Jose Ramirez;Colson Montgomery;Chase DeLauter;Tristan Peters;Everson Pereira,42748879;42748883;42748978;42748900;42748967;42748891;42748910;42748912;42749065;42748956,SF;CWS;CLE;CWS;CWS;CLE;CWS;CLE;CWS;CWS,36.65;20.06;1.74;22.23;9.21;8.54;25.93;5.95;4.03;11.10
33,frontier,mid,5-3,false,5,3,SEA,STL,0,3,3,6,2210,23700,90.94,11.576062738784344,9.269527703678639,48300,false,true,Bryan Woo;Noah Schultz;Bo Naylor;Josh Naylor;Cole Young;Jose Ramirez;J.P. Crawford;Randy Arozarena;Julio Rodriguez;Chase DeLauter,42748881;42748883;42748978;42748938;42749019;42748891;42749018;42748920;42748915;42748912,SEA;CWS;CLE;SEA;SEA;CLE;SEA;SEA;SEA;CLE,39.52;20.06;1.74;11.38;7.35;8.54;14.79;20.16;24.72;5.95
34,frontier,mid,5-3,false,5,3,TB,MIN,0,4,4,5,2555.9538336988794,24600,86.33999999999999,11.62379555151807,8.641190687646766,48100,false,false,Bryan Woo;Robbie Ray;Tyler Heineman;Jonathan Aranda;Richie Palacios;Yandy Diaz;Ben Williamson;Eloy Jimenez;Daulton Varsho;Chandler Simpson,42748881;42748879;42749039;42748925;42748948;42748898;42749001;42749015;42748922;42748908,SEA;SF;TOR;TB;TB;TB;TB;TOR;TOR;TB,39.52;36.65;2.08;11.98;7.97;18.85;12.86;5.03;6.57;19.54
35,frontier,mid,4-3,false,4,3,WSH,CWS,3,3,4,7,2180.1146758828995,23100,87.50000000000001,12.518484668102548,10.500627935391027,48100,false,false,Bryan Woo;Shane McClanahan;Edgar Quero;Yandy Diaz;Nasim Nunez;Curtis Mead;Colson Montgomery;Sam Antonacci;James Wood;Jacob Young,42748881;42748884;42749017;42748898;42748955;42748961;42748910;42748988;42748892;42748966,SEA;TB;CWS;TB;WSH;WSH;CWS;CWS;WSH;WSH,39.52;16.18;6.54;18.85;7.83;8.79;25.93;10.64;17.99;3.51
36,frontier,mid,4-3,false,4,3,TOR,CLE,0,4,4,4,2507.9872407968905,24800,91.75000000000001,11.471453444870171,8.499858468441577,49000,false,false,Bryan Woo;Robbie Ray;Ryan Jeffers;Vladimir Guerrero Jr.;Luke Keaschall;Matt Chapman;Andres Gimenez;Myles Straw;Daulton Varsho;Matt Wallner,42748881;42748879;42748923;42748896;42748930;42748917;42748981;42749048;42748922;42748991,SEA;SF;MIN;TOR;MIN;SF;TOR;TOR;TOR;MIN,39.52;36.65;15.07;13.42;15.22;7.31;6.24;4.53;6.57;6.52
37,frontier,mid,4-3,false,4,3,WSH,CWS,3,4,5,7,2211.4248800264504,23500,85.89,10.67956444261263,8.398902320528427,48600,false,false,Kevin Gausman;Shane McClanahan;Edgar Quero;Rafael Devers;Nasim Nunez;Brady House;Colson Montgomery;Andrew Benintendi;James Wood;Joey Wiemer,42748880;42748884;42749017;42748907;42748955;42748993;42748910;42748963;42748892;42748926,TOR;TB;CWS;SF;WSH;WSH;CWS;CWS;WSH;WSH,48.17;16.18;6.54;4.09;7.83;4.42;25.93;19.05;17.99;3.01
38,frontier,mid,4-3,true,4,3,WSH,CWS,3,4,5,7,2462.5190354594215,24500,90.48000000000002,10.43143263640125,7.547768701980619,49000,false,false,Bryan Woo;Robbie Ray;Edgar Quero;Munetaka Murakami;Nasim Nunez;Miguel Vargas;Andres Gimenez;Jacob Young;Daylen Lile;Joey Wiemer,42748881;42748879;42749017;42748900;42748955;42748919;42748981;42748966;42748911;42748926,SEA;SF;CWS;CWS;WSH;CWS;TOR;WSH;WSH;WSH,39.52;36.65;6.54;22.23;7.83;16.93;6.24;3.51;8.29;3.01
39,frontier,mid,4-2,false,4,2,WSH,CWS,0,5,5,4,2285.957129956728,23600,88.98000000000002,10.235109933278496,8.241079004276436,48800,false,false,Robbie Ray;Shane McClanahan;Cal Raleigh;Andres Chaparro;Nasim Nunez;Curtis Mead;Brayan Rocchio;Julio Rodriguez;Chase DeLauter;James Wood,42748879;42748884;42748902;42749130;42748955;42748961;42748990;42748915;42748912;42748892,SF;TB;SEA;WSH;WSH;WSH;CLE;SEA;CLE;WSH,36.65;16.18;26.53;2.46;7.83;8.79;1.79;24.72;5.95;17.99
40,frontier,mid,4-2,false,4,2,TOR,CLE,0,3,3,5,2175.063217472081,23400,87.3,10.920606273209014,8.407560284900338,49900,false,true,Kevin Gausman;Noah Schultz;Ivan Herrera;Vladimir Guerrero Jr.;JJ Wetherholt;Ernie Clement;Colson Montgomery;Davis Schneider;Daulton Varsho;Sam Antonacci,42748880;42748883;42748916;42748896;42748903;42748974;42748910;42749009;42748922;42748988,TOR;CWS;STL;TOR;STL;TOR;CWS;TOR;TOR;CWS,48.17;20.06;5.00;13.42;6.44;13.68;25.93;2.33;6.57;10.64
41,frontier,mid,4-2,false,4,2,SEA,STL,0,5,5,4,1973.8287666360525,22000,86.22,12.992812265834651,12.168629269287466,49000,false,false,Kevin Gausman;Bailey Ober;Cal Raleigh;Josh Naylor;Luis Arraez;Matt Chapman;J.P. Crawford;Randy Arozarena;Byron Buxton;Jacob Young,42748880;42748887;42748902;42748938;42748928;42748917;42749018;42748920;42748897;42748966,TOR;MIN;SEA;SEA;SF;SF;SEA;SEA;MIN;WSH,48.17;5.92;26.53;11.38;8.79;7.31;14.79;20.16;23.68;3.51
42,frontier,mid,5-1,false,5,1,MIN,TB,1,5,6,6,2007.9840636817812,22900,90.35999999999999,12.262010947559425,9.961130764783118,50000,false,false,Bryan Woo;Noah Schultz;Ryan Jeffers;Josh Bell;Luke Keaschall;Royce Lewis;Brayan Rocchio;Kyle Stowers;Chandler Simpson;Byron Buxton,42748881;42748883;42748923;42748932;42748930;42748979;42748990;42748905;42748908;42748897,SEA;CWS;MIN;MIN;MIN;MIN;CLE;MIA;TB;MIN,39.52;20.06;15.07;7.96;15.22;5.22;1.79;12.28;19.54;23.68
43,frontier,mid,5-1,false,5,1,SEA,STL,1,4,5,6,2270.242277819704,23000,88.45,11.472881117816126,9.505151749790286,49000,false,false,Robbie Ray;Shane McClanahan;Cal Raleigh;Josh Naylor;Cole Young;Yandy Diaz;J.P. Crawford;Julio Rodriguez;Jordan Walker;David Fry,42748879;42748884;42748902;42748938;42749019;42748898;42749018;42748915;42748901;42749016,SF;TB;SEA;SEA;SEA;TB;SEA;SEA;STL;CLE,36.65;16.18;26.53;11.38;7.35;18.85;14.79;24.72;4.23;1.03
44,frontier,mid,3-3,false,3,3,TB,MIN,0,4,5,5,2001.0247374782753,21900,92.42000000000002,11.9797299102412,12.127491863759728,49700,false,false,Matthew Liberatore;Robbie Ray;Edgar Quero;Jonathan Aranda;Nasim Nunez;Junior Caminero;Colson Montgomery;Chandler Simpson;Jacob Young;James Wood,42748889;42748879;42749017;42748925;42748955;42748895;42748910;42748908;42748966;42748892,STL;SF;CWS;TB;WSH;TB;CWS;TB;WSH;WSH,3.55;36.65;6.54;11.98;7.83;23.84;25.93;19.54;3.51;17.99
45,frontier,frontier-deep,5-2,false,5,2,SEA,STL,0,3,3,6,2488.0715423797606,24300,91.73,13.724552060505628,10.635584423434263,49500,false,true,Bryan Woo;Robbie Ray;Cal Raleigh;Rafael Devers;Will Wilson;Matt Chapman;J.P. Crawford;Rob Refsnyder;Randy Arozarena;Chase DeLauter,42748881;42748879;42748902;42748907;42749031;42748917;42749018;42749006;42748920;42748912,SEA;SF;SEA;SF;SEA;SF;SEA;SEA;SEA;CLE,39.52;36.65;26.53;4.09;7.54;7.31;14.79;15.43;20.16;5.95
46,frontier,frontier-deep,5-2,false,5,2,SEA,STL,0,4,4,6,2506.571363436517,24500,86.88,14.502669005870597,11.01186101129154,48100,false,true,Bryan Woo;Kevin Gausman;Mitch Garver;Josh Naylor;Richie Palacios;Yandy Diaz;J.P. Crawford;Randy Arozarena;Julio Rodriguez;Jung Hoo Lee,42748881;42748880;42749045;42748938;42748948;42748898;42749018;42748920;42748915;42748958,SEA;TOR;SEA;SEA;TB;TB;SEA;SEA;SEA;SF,39.52;48.17;4.60;11.38;7.97;18.85;14.79;20.16;24.72;3.73
47,frontier,frontier-deep,5-2,false,5,2,SEA,STL,0,3,3,6,2001.2246250733574,22000,89.55,17.74494298768123,15.714799616728842,48100,false,true,Bryan Woo;Eury Perez;Cal Raleigh;Josh Naylor;Xavier Edwards;Miguel Vargas;J.P. Crawford;Julio Rodriguez;Randy Arozarena;Heriberto Hernandez,42748881;42748885;42748902;42748938;42748909;42748919;42749018;42748915;42748920;42749014,SEA;MIA;SEA;SEA;MIA;CWS;SEA;SEA;SEA;MIA,39.52;21.06;26.53;11.38;13.75;16.93;14.79;24.72;20.16;7.18
48,frontier,frontier-deep,5-2,false,5,2,MIA,SF,2,4,5,7,1988.69303815345,22700,90.35,12.357728426305851,10.332344477487087,49900,false,false,Bryan Woo;Shane McClanahan;Agustin Ramirez;Vladimir Guerrero Jr.;Xavier Edwards;Matt Chapman;Willy Adames;Heriberto Hernandez;Javier Sanoja;Kyle Stowers,42748881;42748884;42748931;42748896;42748909;42748917;42748924;42749014;42748998;42748905,SEA;TB;MIA;TOR;MIA;SF;SF;MIA;MIA;MIA,39.52;16.18;15.03;13.42;13.75;7.31;9.21;7.18;7.89;12.28
